ID,guests,beds,bathrooms,Price_Night,Cleanliness_rating,Accuracy_rating,Communication_rating,Location_rating,Check-in_rating,Value_rating,amenities_count,bedrooms
78c94b60-0bb6-4c52-befb-3293c40c0a41,2.0,1.0,1.0,125,5.0,5.0,5.0,5.0,5.0,5.0,44.0,1.0
0ba4b75f-b5de-44b7-badd-762490715ada,7.0,6.0,2.0,312,5.0,4.9,5.0,5.0,5.0,4.7,66.0,4.0
89183876-0675-4981-839f-4a6f9728512a,1.0,1.0,1.0,97,4.9,4.8,5.0,4.8,5.0,4.4,14.0,1.0
f422e5b3-f672-4a68-ae59-ff946372f21a,4.0,3.0,1.0,75,4.9,5.0,5.0,4.9,5.0,4.9,25.0,2.0
c47abe18-732c-4738-beb0-8f0f420a0bd7,6.0,5.0,2.0,209,4.7,4.9,4.9,4.9,5.0,4.8,39.0,3.0
44925c88-a7e1-4baa-a5f5-88e30003cfb0,2.0,1.0,1.0,91,5.0,5.0,5.0,5.0,5.0,4.9,53.0,1.0
424b495b-5e54-48a9-88fc-2f57823677a4,2.0,1.0,1.0,58,4.9,4.8,4.9,4.9,4.9,4.7,26.0,1.0
8418fba9-341f-4435-bf74-f1fea39d19f1,4.0,4.0,2.0,119,4.6,4.9,4.6,4.8,4.8,4.5,33.0,2.0
fedb9418-d84a-4b88-8457-79b14921bd0a,4.0,3.0,1.5,78,4.9,5.0,5.0,4.9,5.0,4.9,31.0,2.0
95173c3c-6ff1-421f-94ad-143261aec1bd,2.0,1.0,1.0,117,5.0,5.0,5.0,5.0,5.0,5.0,41.0,1.0
894f37a0-6ef6-4afe-accf-b8a363098624,3.0,2.0,1.0,88,4.9,4.8,4.9,4.9,4.9,4.7,60.0,1.0
664457f9-2d5a-4c1b-b3ca-d8430e369729,2.0,1.0,1.0,163,5.0,5.0,5.0,5.0,5.0,4.9,15.0,1.0
5f9aceae-162e-43bb-8d3d-15c590dc1b03,2.0,1.0,1.0,84,5.0,5.0,5.0,5.0,5.0,4.9,45.0,1.0
ee66b7d4-b9e5-461f-a68a-47a396bfd254,2.0,1.0,1.0,113,4.8,4.9,4.9,4.9,4.9,4.7,30.0,1.0
f9881231-1b4c-45cc-98a5-8bd85d7455d2,6.0,3.0,2.0,158,4.6,4.7,4.7,4.7,4.9,4.6,15.0,3.0
8c1a0eb2-1182-47fd-83d2-e5bb59f7bb00,2.0,2.0,1.5,87,5.0,5.0,5.0,4.9,5.0,4.8,47.0,1.0
dce305f8-b14b-47dd-84f8-f6e734d0332a,2.0,1.0,1.0,222,4.8,4.9,4.9,5.0,4.9,4.6,17.0,1.0
7d888cde-9f1e-44bd-b5b6-372b7666eda9,2.0,1.0,1.0,194,5.0,5.0,5.0,5.0,5.0,4.8,47.0,1.0
0e22d4f2-a1af-4f7c-b202-2732b309e87c,8.0,6.0,1.5,130,4.9,4.9,4.9,4.9,5.0,4.8,20.0,3.0
50a9c066-62ae-4c72-9d6a-bd2bb590c69c,2.0,1.0,1.5,125,4.9,4.9,4.9,4.9,5.0,4.7,15.0,1.0
7f0612e2-5afa-45af-82b3-9b59ba0b12d3,2.0,1.0,1.0,129,4.8,5.0,5.0,4.9,5.0,4.8,32.0,1.0
ce0c856d-9cf9-42b7-9bf9-9ebcec18cc3a,2.0,1.0,1.0,86,4.9,4.9,5.0,4.9,5.0,4.8,33.0,1.0
1805ea90-222a-430d-885c-d22b9a5213b1,2.0,1.0,1.0,113,4.9,5.0,4.9,5.0,5.0,4.8,23.0,1.0
8f4e3992-7ed4-4b08-a088-0c7fee008dd2,2.0,1.0,1.0,124,4.8,4.9,5.0,4.9,5.0,4.8,34.0,1.0
0740a223-c4c6-4e9f-8c90-4847fff589d2,2.0,1.0,1.0,250,5.0,5.0,5.0,5.0,5.0,4.8,49.0,1.0
e047cdf7-0b64-45fe-8d34-1965b9979b32,4.0,3.0,1.0,120,4.7,4.9,5.0,4.9,5.0,4.8,48.0,2.0
4a9d5349-a765-45f2-8d61-8ccc7f4703d1,2.0,1.0,1.5,145,5.0,5.0,5.0,4.9,5.0,4.9,25.0,1.0
f9604a22-cc40-4138-9a7e-923704c3a534,2.0,1.0,1.0,90,5.0,5.0,5.0,5.0,5.0,4.9,25.0,1.0
7846b9eb-395a-4af6-be77-63b01a00b945,4.0,3.0,1.0,136,4.9,5.0,5.0,5.0,5.0,4.9,30.0,2.0
070a6471-30f1-4cb6-86bd-8a6048927bf9,7.0,3.0,3.0,35,4.1,4.8,4.9,4.9,4.9,4.8,13.0,4.0
58463678-4cf3-44dc-b6ef-7eec4aa51972,2.0,1.0,1.0,119,4.9,4.8,4.9,4.9,4.9,4.6,18.0,1.0
cb65b013-46ba-4680-8f3a-6b556328cb07,2.0,1.0,1.0,100,4.8,4.8,4.9,4.9,4.9,4.5,18.0,1.0
98e8f17d-1265-4026-ade5-92eda1664e69,2.0,1.0,1.0,107,5.0,5.0,5.0,5.0,5.0,5.0,25.0,1.0
8a511350-b616-437a-afea-6d3203e041ea,3.0,2.0,1.0,164,4.9,5.0,4.8,4.8,5.0,4.8,44.0,1.0
c282064b-cb0d-4e25-80a9-11c3d23da3e5,2.0,1.0,1.5,135,5.0,5.0,5.0,5.0,5.0,4.8,21.0,1.0
60b1b5be-f9d7-42b0-89ca-c2cc1d0134e9,2.0,1.0,1.0,102,4.9,4.9,5.0,4.9,5.0,4.9,47.0,1.0
c762db53-88bb-4734-9014-a45762c4f5f1,2.0,1.0,1.0,66,4.9,5.0,5.0,4.9,4.9,4.8,48.0,1.0
f83afe05-baa1-4963-bf56-021b2dd7d711,4.0,2.0,1.0,58,4.6,4.7,4.8,4.9,4.8,4.5,33.0,1.0
d72c6933-6cfa-4c6b-8ba6-af60b3ed1de5,4.0,2.0,1.0,176,4.9,4.9,4.9,5.0,5.0,4.6,44.0,1.0
84c46ae0-fb8e-41a0-a452-f779501abc04,5.0,2.0,1.0,129,4.9,5.0,5.0,5.0,5.0,4.9,40.0,2.0
a5870edf-150b-415f-9d14-a029268f2570,2.0,1.0,1.0,132,5.0,5.0,5.0,5.0,5.0,4.9,35.0,1.0
7c6bf993-509d-49e6-ae2b-7f535d1fe964,5.0,3.0,1.0,139,5.0,5.0,5.0,4.9,5.0,4.9,61.0,2.0
58233aeb-6f72-458d-a425-f26df08c8d79,2.0,1.0,1.0,119,4.9,4.9,4.9,4.9,5.0,4.8,39.0,1.0
597bfc73-1df2-4d24-9efe-acacf5d6ddf1,2.0,1.0,1.5,94,4.9,5.0,5.0,5.0,5.0,4.8,33.0,1.0
64246562-09b5-4c76-a4c9-1c641c0c53dd,2.0,1.0,1.0,94,5.0,4.9,5.0,5.0,5.0,4.9,33.0,1.0
b7631936-fc43-45d0-b317-26715bf1e02b,4.0,2.0,1.0,99,5.0,5.0,5.0,5.0,5.0,4.9,18.0,1.0
e96c226c-93a2-4842-8da3-bf7a98edfbaa,2.0,2.0,1.5,128,5.0,5.0,5.0,5.0,5.0,4.9,46.0,1.0
f392b250-253f-4973-bac5-76fdd71b0358,4.0,3.0,1.5,250,5.0,4.9,4.9,4.9,5.0,4.7,40.0,1.0
1c6cd6c7-de43-4a1e-b98f-5626eb7fbec1,4.0,3.0,1.0,150,4.7,4.9,5.0,5.0,5.0,4.8,45.0,2.0
e59f6941-6947-48b6-ad37-bf8d85d3122a,6.0,3.0,1.0,152,4.8,4.8,4.9,4.9,4.9,4.7,57.0,2.0
5dd5bc00-8df0-435a-865e-925d657172a7,6.0,5.0,1.5,175,4.8,4.9,4.9,4.9,5.0,4.7,50.0,1.0
bb2abb5a-677f-4299-91c5-f761a6069d6f,4.0,3.0,2.0,225,4.9,4.9,5.0,5.0,5.0,4.8,38.0,2.0
dc5a7cde-cc7c-4ccb-9199-a18713f38738,6.0,4.0,2.0,230,4.7,4.9,5.0,4.9,5.0,4.7,46.0,3.0
5d322634-6a18-48d0-834c-f9954fd633a6,2.0,2.0,1.0,104,4.9,5.0,5.0,5.0,5.0,4.9,39.0,1.0
dc344c56-a9d7-4fe3-8e21-609684e29a73,4.0,3.0,1.0,170,4.9,4.9,5.0,4.9,5.0,4.9,56.0,2.0
42a2591d-45cd-4b73-b03a-17229704ad21,12.0,6.0,2.5,286,4.6,4.9,4.9,4.9,4.9,4.8,38.0,3.0
e936d01c-76c9-46e3-b4c7-e779020b0ed7,4.0,3.0,2.0,215,5.0,5.0,5.0,4.9,5.0,4.9,77.0,2.0
d1008a6f-98d5-4a06-ad44-f1da71725919,2.0,1.0,1.0,129,5.0,5.0,5.0,5.0,4.9,4.9,58.0,1.0
828acabb-dd43-4fd8-a844-86c7e0a5f1a2,4.0,1.0,1.0,116,5.0,4.9,5.0,4.9,5.0,4.9,59.0,1.0
47c4bcc4-1300-4c7c-90c8-86dd529d78ff,2.0,1.0,1.0,173,4.8,4.8,4.9,4.8,4.9,4.7,64.0,1.0
1922ade8-b33d-4eb8-ac66-72b482dfbc8a,8.0,4.0,3.5,179,4.7,4.7,4.9,4.7,4.9,4.6,40.0,3.0
74faf38b-c78e-4248-ae45-1d7f6e210a00,2.0,1.0,1.0,148,5.0,5.0,5.0,5.0,5.0,4.9,21.0,1.0
6101767c-ff6c-4ad7-8421-5dd8b72c524e,2.0,1.0,1.0,128,5.0,5.0,5.0,4.9,5.0,4.9,54.0,1.0
d7bed81a-bbe6-44c4-8469-e31bdd2faa33,6.0,3.0,3.0,205,4.5,4.6,4.6,4.9,4.7,4.6,44.0,3.0
ed73b8b3-d892-4acd-a092-852c81f63567,6.0,3.0,1.0,162,4.2,4.5,4.6,4.8,4.7,4.0,41.0,2.0
8cd873de-45cb-47d8-b3dd-36952549169c,5.0,5.0,1.0,425,4.9,5.0,5.0,5.0,5.0,4.9,49.0,2.0
b29448ff-2631-4c24-97e7-648afa742e2a,12.0,7.0,1.5,425,4.8,4.9,4.9,4.9,4.9,4.7,57.0,3.0
4b55564b-4993-437a-af35-a34c36fbb58b,4.0,3.0,1.0,93,4.6,4.9,5.0,5.0,5.0,4.8,39.0,2.0
7ab056b0-a69e-49e1-afa2-0492c72fed81,10.0,5.0,3.0,670,4.8,4.7,4.6,4.7,4.9,4.3,42.0,4.0
ea4980fe-3f2c-408c-b22d-8372ec7a08e0,4.0,2.0,1.5,124,5.0,5.0,5.0,5.0,5.0,4.8,51.0,1.0
a5cb203c-5766-4f98-a525-35992ef82aa8,2.0,1.0,1.0,166,4.9,5.0,5.0,4.9,5.0,4.8,54.0,1.0
b04d543c-b83f-4351-b79c-0fe85ad2d35d,2.0,1.0,1.0,141,5.0,5.0,5.0,4.9,5.0,4.8,54.0,1.0
c715219d-1aa2-4d39-bb36-793b86888795,4.0,2.0,2.0,210,5.0,4.9,5.0,4.9,5.0,4.9,50.0,2.0
02a14beb-f867-4ae2-8448-3e266fd62b56,4.0,3.0,2.5,148,4.9,5.0,4.9,4.9,5.0,4.6,47.0,2.0
6bb0747a-f4d1-4bf2-8af6-bd217aa8522b,4.0,1.0,1.0,65,5.0,5.0,5.0,5.0,5.0,5.0,35.0,1.0
3c60ef10-f835-4114-9982-1ca2243a2f5e,2.0,1.0,1.0,141,4.9,5.0,5.0,4.9,4.9,4.8,25.0,1.0
82333070-e7b8-463c-84fb-12d9333b7030,8.0,5.0,3.5,249,5.0,5.0,5.0,4.9,5.0,4.9,69.0,4.0
92ae5d1d-f9a8-4788-9fc9-d47818f6bd04,2.0,1.0,1.0,137,4.9,4.9,5.0,4.9,5.0,4.7,41.0,1.0
c12e47f9-91a1-438d-8fe6-05ce151e792a,6.0,4.0,1.0,311,4.9,5.0,5.0,4.9,5.0,4.7,48.0,2.0
71b4f51e-ee94-4d21-bc41-732c11c8feec,14.0,8.0,4.0,675,4.8,5.0,5.0,4.8,4.9,4.7,44.0,6.0
9bb3624b-5916-40e7-9096-7ebed8f3a058,2.0,1.0,1.0,86,5.0,5.0,4.9,5.0,5.0,4.8,50.0,1.0
d2e4eebf-f61f-4e4f-8b9a-07ae9c663c52,5.0,4.0,1.5,120,4.8,4.6,4.8,4.7,4.9,4.3,40.0,2.0
2b2fdd32-6172-4758-9050-cc3f4455b104,10.0,5.0,3.5,369,4.1,4.3,4.7,4.9,4.7,4.2,35.0,4.0
1ebc7950-9e41-4ab7-a027-339e4c3e09cf,2.0,1.0,1.0,80,4.6,4.8,5.0,4.9,4.9,4.8,24.0,1.0
681bb00e-6684-4938-9886-5dc79176d8cc,5.0,3.0,1.5,114,5.0,4.9,5.0,4.9,5.0,4.9,35.0,3.0
bc8163fb-7ade-4d4d-995f-59307866ac34,2.0,1.0,1.0,69,4.8,4.9,4.9,4.9,4.9,4.8,30.0,1.0
080eddcc-f7dc-4a5a-a86e-7562038abb04,4.0,3.0,2.0,100,5.0,5.0,5.0,5.0,5.0,4.9,58.0,2.0
0ddadc79-e694-43ea-94f8-24ca9a153f34,6.0,5.0,2.5,200,5.0,4.9,5.0,4.9,5.0,4.8,68.0,2.0
bc9de31c-0e5d-4e52-b868-bea3aaf91be6,2.0,1.0,1.0,62,4.9,5.0,5.0,4.9,5.0,4.9,59.0,1.0
864807de-cae2-4be5-b91e-7c79dd998c85,2.0,2.0,1.5,84,5.0,4.9,5.0,4.9,5.0,4.9,58.0,1.0
10e871e5-a0ba-478f-9679-578e4c974f81,8.0,5.0,4.5,500,5.0,5.0,4.8,5.0,4.9,4.9,42.0,5.0
17960fd4-796a-44fe-9dcc-a6300afd1adf,6.0,6.0,3.5,568,5.0,5.0,5.0,5.0,5.0,4.8,36.0,3.0
b1506c5f-1d20-4a9c-87e0-3360f4acdf84,9.0,6.0,4.0,454,4.7,4.9,4.9,4.9,4.9,4.7,34.0,6.0
6082cda9-1dec-4485-8a57-1409b05ac64a,2.0,1.0,1.0,119,5.0,5.0,4.9,5.0,5.0,5.0,27.0,1.0
7e4c2a84-ba77-4640-a6a8-24c800a4b14d,2.0,1.0,1.0,99,5.0,4.9,5.0,5.0,4.9,4.8,35.0,1.0
40d76937-3404-4c94-a5c8-08b00a8cd341,4.0,1.0,1.0,186,4.9,5.0,5.0,4.9,5.0,4.9,41.0,1.0
bc3d26ec-1b6e-4442-8248-b1d2be35eb60,2.0,1.0,1.0,49,4.9,4.9,4.9,4.9,5.0,4.9,29.0,1.0
804471a5-ec8f-43d7-a027-b3893a84056b,2.0,1.0,1.0,62,4.9,4.9,4.9,4.9,5.0,4.9,16.0,1.0
47dbf8b8-3a53-47e3-a0d0-4ba9e8d83bf9,5.0,4.0,2.5,101,4.6,4.9,5.0,5.0,5.0,4.9,47.0,2.0
dcdd6136-ae0a-4856-8a5f-1e1067361efe,4.0,2.0,1.0,44,4.7,4.9,5.0,4.9,4.9,4.7,42.0,1.0
75412c3d-165a-4325-9bf3-1cd708f149a7,3.0,4.0,1.0,87,4.9,5.0,5.0,5.0,5.0,4.9,61.0,1.0
c1614d6c-d69a-4196-9d92-c6b38a9c0f3d,2.0,1.0,1.0,113,5.0,5.0,5.0,5.0,5.0,4.9,35.0,1.0
c0496c75-e53c-48ab-bb5a-eb44bbe82106,2.0,1.0,1.0,113,4.9,4.9,5.0,4.9,5.0,4.8,52.0,1.0
5e0f6330-84e2-466d-8e20-11f827d4b1d3,3.0,2.0,1.0,90,4.9,5.0,5.0,5.0,5.0,4.8,65.0,2.0
3e88aafc-7aa8-4150-a64a-6503fecec145,4.0,2.0,1.0,296,4.7,4.9,5.0,4.9,5.0,4.8,42.0,1.0
464ac803-3ce1-483d-a01a-86ef3374e46e,2.0,1.0,1.0,127,4.7,4.7,4.9,4.9,5.0,4.6,41.0,1.0
d45d0402-209c-43b9-88db-5cfe7189b843,4.0,3.0,1.0,113,5.0,5.0,5.0,4.9,5.0,5.0,32.0,2.0
8c6033e2-23c3-4b75-94d0-01beb035f33a,6.0,4.0,1.0,241,5.0,4.9,4.9,5.0,4.9,4.7,21.0,3.0
feae421c-96e7-4313-b7b8-f89d1dbc4e31,8.0,8.0,4.5,372,4.5,4.8,4.9,4.8,4.8,4.8,39.0,4.0
b95e1112-1df4-4ddf-89fe-41c902c02df5,6.0,2.0,2.0,210,4.9,5.0,5.0,5.0,5.0,4.7,59.0,2.0
bb318eb9-8f16-4922-9036-86279f54dc6a,4.0,2.0,1.0,69,4.8,4.8,4.8,4.9,4.9,4.8,28.0,1.0
d2830392-a13f-448f-b982-965f7477aa4e,5.0,5.0,1.0,72,4.9,4.8,5.0,4.9,5.0,4.6,62.0,3.0
5ab68e09-7eed-46ac-98ff-0c08742ae934,2.0,1.0,1.0,108,5.0,5.0,5.0,4.9,5.0,4.9,41.0,1.0
d8283014-faec-48a6-8949-aed4bd15a933,2.0,1.0,1.0,64,4.8,5.0,5.0,5.0,5.0,5.0,24.0,1.0
1e2fb43d-41cb-47bb-99c0-c05fa0eea952,4.0,3.0,1.0,72,4.9,5.0,5.0,4.9,5.0,4.9,47.0,1.0
fa8597e0-2ab3-4570-864e-a419a481f9a7,4.0,4.0,1.0,160,5.0,5.0,5.0,5.0,5.0,4.9,38.0,2.0
32e78a5b-59b6-4d03-add7-8b5bd27adc73,6.0,4.0,2.5,191,4.4,4.8,4.9,4.8,4.7,4.6,38.0,3.0
c369a0be-3afa-409a-a578-3ee80432dde7,4.0,3.0,1.0,69,5.0,5.0,5.0,5.0,5.0,4.8,48.0,2.0
d10e695f-0eda-4113-b384-2b9a8379eae0,6.0,1.0,2.0,236,5.0,4.5,4.7,4.3,4.7,4.2,43.0,3.0
f33cf99a-8067-40f8-8b80-76ed9f698b9b,2.0,1.0,1.0,126,4.8,5.0,4.9,5.0,4.9,4.9,24.0,1.0
0a4339c8-eee2-40f1-b7d6-bb99248beb77,4.0,3.0,1.0,143,4.9,5.0,5.0,5.0,5.0,4.9,54.0,2.0
c7f64b7d-2fc2-49db-82d2-14f6df0d9cea,2.0,2.0,1.5,122,4.7,4.8,4.9,5.0,4.8,4.7,27.0,1.0
91e2d20a-589a-458b-a845-2d992a46327d,2.0,1.0,1.0,83,4.9,4.9,5.0,4.9,5.0,4.8,41.0,1.0
d79dfb6e-6b78-41fb-8eab-91acfc38418c,4.0,3.0,1.0,102,5.0,5.0,5.0,4.9,5.0,4.8,57.0,2.0
b9ace4e9-5db5-40eb-b056-5b8e48065c8c,4.0,3.0,1.0,86,4.9,4.9,5.0,4.9,5.0,4.9,58.0,2.0
26e39a4f-4861-49a6-8982-69774d519923,2.0,1.0,1.0,120,4.8,4.9,4.6,4.8,4.7,4.6,18.0,1.0
b3ae44fe-9a4b-4f5c-9488-c01047c20e89,2.0,1.0,1.5,189,4.9,4.9,4.8,4.9,4.8,4.7,36.0,1.0
e7d439f8-bb19-4248-a683-179838ce8179,4.0,3.0,1.0,109,4.8,5.0,5.0,5.0,5.0,5.0,37.0,2.0
ceb0f60a-8e1a-45db-a10c-07d973a660d4,3.0,2.0,1.5,86,5.0,5.0,5.0,5.0,5.0,4.9,31.0,2.0
b5c8f5d8-02ec-492b-b253-9a4dbea1a044,4.0,4.0,2.0,132,5.0,5.0,5.0,5.0,5.0,4.9,30.0,2.0
772183c7-d991-4fe5-95c8-281c5a3b89c8,8.0,7.0,3.0,176,5.0,4.9,5.0,4.9,5.0,4.8,62.0,4.0
1f3324a7-f5d6-49a5-8bca-5eec513be2a0,4.0,3.0,1.0,125,5.0,5.0,5.0,5.0,5.0,5.0,32.0,2.0
2e4a0ec5-9351-4454-a6fb-6a40ed35875b,6.0,3.0,2.5,250,4.9,5.0,5.0,5.0,5.0,4.9,67.0,2.0
e9b383d4-b33d-4fed-ae58-953855308790,5.0,4.0,1.5,93,4.6,4.8,4.9,4.9,4.9,4.7,34.0,2.0
fcdaf5b3-a2aa-4fff-b9e5-25d500aee328,2.0,1.0,1.0,85,5.0,5.0,5.0,5.0,5.0,5.0,21.0,1.0
298b3385-15fb-4ad8-8d3e-9a7e85e66b8e,8.0,5.0,2.0,151,4.9,4.9,4.9,4.9,4.9,4.6,32.0,4.0
4b2f8283-8e04-43eb-8fd2-23ca35d267f2,4.0,2.0,1.0,54,4.9,4.9,4.9,4.9,5.0,4.8,25.0,1.0
f010ea97-7ddc-4c6e-9604-bd16c796c647,3.0,2.0,1.0,54,4.7,4.9,5.0,4.9,4.9,4.9,40.0,1.0
15ab6d5e-e821-4f6a-8d7c-153b3f7d3962,2.0,1.0,1.5,89,4.8,5.0,5.0,5.0,5.0,4.9,23.0,1.0
4089c46a-e676-4f4c-9c52-94c8cbaf53d9,4.0,2.0,1.0,52,4.7,4.9,4.9,4.8,4.9,4.7,26.0,1.0
043dc190-4f30-443a-ab0b-7aec08f943b4,4.0,4.0,1.0,53,4.9,5.0,5.0,4.9,5.0,5.0,36.0,2.0
b987e92b-4f28-4e3a-94e8-1d984135edb2,2.0,1.0,1.0,81,4.6,4.9,4.9,4.9,4.9,4.8,54.0,1.0
cb62c27b-cdd7-4609-a292-6bd78994d1dc,6.0,5.0,1.5,97,4.9,5.0,5.0,4.9,5.0,4.9,43.0,3.0
326b6f19-a406-4d87-9c8e-737bc4b75a02,2.0,1.0,1.0,107,5.0,5.0,5.0,5.0,5.0,4.9,32.0,1.0
fc19f979-ce83-4882-a357-252404255513,4.0,2.0,1.0,65,4.6,4.9,5.0,4.5,4.9,4.8,59.0,1.0
f23ad1e2-3867-4557-9338-2e610d08ef31,2.0,1.0,1.5,216,4.9,5.0,5.0,4.9,4.9,4.8,29.0,1.0
a8cf5003-59c1-490d-b9ac-2c0b255aff9e,2.0,1.0,1.0,65,5.0,5.0,5.0,4.8,5.0,4.9,41.0,1.0
5f565c30-2236-4791-8578-f6075c50041e,4.0,3.0,2.0,217,4.8,4.9,4.9,5.0,5.0,4.5,41.0,2.0
d844a425-6a6c-44c7-821a-242832b6f8ae,1.0,1.0,1.0,105,5.0,5.0,5.0,4.9,5.0,4.9,45.0,1.0
e67b7a93-649d-42ae-9b7a-6a5f648cac1d,5.0,4.0,1.0,107,4.8,4.9,5.0,4.8,5.0,4.7,27.0,2.0
ae603e33-e365-4eb3-88f9-2df3663d5db4,2.0,1.0,1.0,120,5.0,5.0,5.0,4.9,5.0,5.0,16.0,1.0
e72d6d76-2291-4fe6-95a9-82c3283d2db2,5.0,3.0,1.5,114,4.6,4.9,5.0,5.0,5.0,4.9,35.0,2.0
a9d6fe5d-5211-4420-961b-86544b0c695e,2.0,1.0,1.0,112,5.0,5.0,4.9,4.9,5.0,4.9,24.0,1.0
683ceecc-4375-4293-8c6a-94ac8af45af7,2.0,1.0,1.0,225,4.6,4.6,4.6,5.0,4.6,4.6,38.0,1.0
2c8b6a33-593b-48c7-a0ab-7e49a522deff,4.0,2.0,2.0,103,5.0,5.0,5.0,5.0,5.0,5.0,48.0,1.0
1171795b-7300-4640-9381-22c5d2c9c6bc,8.0,6.0,5.5,790,5.0,5.0,5.0,5.0,5.0,4.8,20.0,5.0
ad3de9bd-f28c-4036-b59d-5f410daa8a94,4.0,2.0,2.0,133,5.0,5.0,5.0,5.0,5.0,5.0,33.0,2.0
6ea27ba4-3642-489f-b28c-96815f62bb7b,4.0,2.0,1.5,115,4.9,5.0,5.0,4.9,5.0,5.0,52.0,1.0
244d52d5-9016-4309-a2a6-cb02b560f51b,4.0,3.0,1.0,73,4.5,4.8,4.8,4.5,4.8,4.5,18.0,1.0
f215d504-9744-4289-90be-0e68de9805bf,8.0,4.0,2.0,297,5.0,5.0,5.0,5.0,5.0,4.9,60.0,2.0
5ae5f7e2-18f1-4d88-bd97-596eee424d0c,3.0,2.0,1.0,135,5.0,4.9,5.0,4.9,5.0,4.8,43.0,1.0
1f00048b-0359-479c-ae8e-26699ecbc1b5,4.0,2.0,1.0,95,5.0,4.9,4.9,4.7,4.9,4.9,42.0,1.0
8c14f6f3-c0dc-417f-8523-4dcee0930e17,4.0,3.0,2.0,120,5.0,5.0,5.0,5.0,5.0,5.0,55.0,2.0
9ecc1a45-2424-48c5-ab59-9fde74490843,8.0,6.0,3.5,566,4.9,5.0,5.0,4.9,5.0,4.6,53.0,5.0
0e40ca8c-6cc8-498c-b31d-dc8dcf462d7f,6.0,4.0,2.0,181,4.9,4.8,4.9,4.8,4.9,4.4,46.0,2.0
a1b83e34-1a30-4667-a88b-ae3b26c3e16f,12.0,8.0,3.0,238,4.7,4.6,4.9,4.7,4.9,4.8,51.0,6.0
2ad7e556-0570-470c-8b35-78f33a596593,7.0,5.0,3.5,174,4.8,4.9,5.0,4.9,4.9,4.7,70.0,3.0
3a56f15e-eb40-4f42-b0c2-08a0bbd95942,4.0,3.0,1.0,120,4.7,4.7,5.0,4.9,4.9,4.6,34.0,2.0
9fb867fb-5a89-4614-99c1-f0189f47c592,4.0,2.0,2.0,189,5.0,5.0,5.0,5.0,5.0,4.9,49.0,2.0
e71e86fd-4ab9-4c59-9165-aa05ca11b0c2,10.0,7.0,2.5,297,4.8,4.9,5.0,4.9,5.0,4.8,69.0,5.0
30cceaad-d481-4530-ba8e-dd54e55c215d,4.0,2.0,2.0,186,5.0,4.9,5.0,4.8,5.0,4.7,59.0,2.0
b381f7ba-a15e-49b5-9930-56be47ae84b2,6.0,4.0,1.0,81,4.8,4.8,4.9,4.9,5.0,4.9,29.0,2.0
13319b8a-4d04-4584-9262-8bbf8f4f6b28,2.0,1.0,1.0,79,5.0,4.9,5.0,4.8,5.0,4.8,41.0,1.0
0f60e7cc-0be7-4484-9bcb-27311fc077f4,2.0,1.0,1.0,111,5.0,5.0,5.0,5.0,5.0,4.9,53.0,1.0
703ce606-705e-408f-9e95-5de865ee6cb2,4.0,3.0,1.0,163,5.0,4.9,5.0,4.7,5.0,4.9,32.0,2.0
747df098-208b-4299-b1c3-b71c57005195,2.0,1.0,1.0,94,5.0,5.0,5.0,5.0,5.0,4.9,48.0,1.0
1f0781ea-509e-459f-b3d1-04e4d53ed156,12.0,10.0,4.0,364,5.0,5.0,5.0,5.0,5.0,5.0,72.0,5.0
4bb53ab9-9388-43f2-9b2c-b959b37f08b6,6.0,5.0,2.0,184,5.0,5.0,5.0,5.0,5.0,4.9,70.0,3.0
